"course","number","course_nbr","course_title","course_topic","class_nbr","sec_nbr","min_hrs","max_hrs","seats_avl","total_enrl","enroll_cap","acad_career","component","consent","enrollable","instructor","start","end","meeting_days","begin_date","end_date","location","room","room_cap","wait_cap","wait_total","comb_sect_id","cs_enrl_cap","cs_enrl_total","cs_wait_cap","cs_wait_total"
MED, 912,223435,Crit Care Med ICU,,21749,1006,4,4,5,0,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 912,223435,Crit Care Med ICU,,22146,1007,4,4,5,0,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 912,223435,Crit Care Med ICU,,22147,1008,4,4,1,4,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 912,223435,Crit Care Med ICU,,22148,1009,4,4,5,0,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 912,223435,Crit Care Med ICU,,22149,1010,4,4,5,0,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 912,223435,Crit Care Med ICU,,22150,1011,4,4,2,3,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 912,223435,Crit Care Med ICU,,22151,1012,4,4,4,1,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 912,223435,Crit Care Med ICU,,23269,1013,4,4,5,0,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 912,223435,Crit Care Med ICU,,23270,1014,4,4,5,0,5,MED,LEC,None,Yes,"Sharpe, Matthew",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 920,223452,Ad Gastroent Clksp,,21750,1001,4,4,2,0,2,MED,FLD,None,Yes,"Molloy, Eric",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 920,223452,Ad Gastroent Clksp,,21751,1002,4,4,2,0,2,MED,FLD,None,Yes,"Molloy, Eric",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 920,223452,Ad Gastroent Clksp,,21752,1003,4,4,2,0,2,MED,FLD,None,Yes,"Molloy, Eric",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 920,223452,Ad Gastroent Clksp,,21753,1004,4,4,2,0,2,MED,FLD,None,Yes,"Molloy, Eric",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 920,223452,Ad Gastroent Clksp,,21754,1005,4,4,0,2,2,MED,FLD,None,Yes,"Molloy, Eric",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 920,223452,Ad Gastroent Clksp,,21755,1006,4,4,2,0,2,MED,FLD,None,Yes,"Molloy, Eric",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 920,223452,Ad Gastroent Clksp,,21518,1007,4,4,2,0,2,MED,FLD,None,Yes,"Molloy, Eric",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 921,223456,Gastro Clkshp-VAMC,,21756,1001,4,4,1,0,1,MED,FLD,None,Yes,"Sharma, Prateek",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 921,223456,Gastro Clkshp-VAMC,,21757,1002,4,4,0,1,1,MED,FLD,None,Yes,"Sharma, Prateek",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 921,223456,Gastro Clkshp-VAMC,,21758,1003,4,4,1,0,1,MED,FLD,None,Yes,"Sharma, Prateek",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 921,223456,Gastro Clkshp-VAMC,,21759,1004,4,4,1,0,1,MED,FLD,None,Yes,"Sharma, Prateek",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 921,223456,Gastro Clkshp-VAMC,,21760,1005,4,4,0,1,1,MED,FLD,None,Yes,"Sharma, Prateek",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 921,223456,Gastro Clkshp-VAMC,,21761,1006,4,4,1,0,1,MED,FLD,None,Yes,"Sharma, Prateek",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 921,223456,Gastro Clkshp-VAMC,,25839,1007,4,4,1,0,1,MED,FLD,None,Yes,"Sharma, Prateek",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 930,223471,Clinical Hematolgy,,21762,1001,4,4,0,1,1,MED,FLD,None,Yes,"McGuirk, Joseph",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 930,223471,Clinical Hematolgy,,21763,1002,4,4,0,1,1,MED,FLD,None,Yes,"McGuirk, Joseph",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 930,223471,Clinical Hematolgy,,21764,1003,4,4,1,0,1,MED,FLD,None,Yes,"McGuirk, Joseph",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 930,223471,Clinical Hematolgy,,21765,1004,4,4,1,0,1,MED,FLD,None,Yes,"McGuirk, Joseph",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 930,223471,Clinical Hematolgy,,21766,1005,4,4,0,1,1,MED,FLD,None,Yes,"McGuirk, Joseph",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 930,223471,Clinical Hematolgy,,21767,1006,4,4,1,0,1,MED,FLD,None,Yes,"McGuirk, Joseph",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 930,223471,Clinical Hematolgy,,23530,1007,4,4,1,0,1,MED,FLD,None,Yes,"McGuirk, Joseph",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 935,223479,Infect Dis-Ad Cksp,,21768,1001,4,4,2,0,2,MED,FLD,None,Yes,"Newman, Jessica",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 935,223479,Infect Dis-Ad Cksp,,21769,1002,4,4,1,1,2,MED,FLD,None,Yes,"Newman, Jessica",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 935,223479,Infect Dis-Ad Cksp,,21770,1003,4,4,1,1,2,MED,FLD,None,Yes,"Newman, Jessica",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 935,223479,Infect Dis-Ad Cksp,,21771,1004,4,4,2,0,2,MED,FLD,None,Yes,"Newman, Jessica",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 935,223479,Infect Dis-Ad Cksp,,21772,1005,4,4,2,0,2,MED,FLD,None,Yes,"Newman, Jessica",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 935,223479,Infect Dis-Ad Cksp,,21773,1006,4,4,2,0,2,MED,FLD,None,Yes,"Newman, Jessica",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 935,223479,Infect Dis-Ad Cksp,,20531,1007,4,4,2,0,2,MED,FLD,None,Yes,"Newman, Jessica",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 936,223481,Infect Dis at VAMC,,21774,1001,4,4,1,0,1,MED,FLD,None,Yes,"Kumar, Vinutha",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 936,223481,Infect Dis at VAMC,,21775,1002,4,4,1,0,1,MED,FLD,None,Yes,"Kumar, Vinutha",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 936,223481,Infect Dis at VAMC,,21776,1003,4,4,1,0,1,MED,FLD,None,Yes,"Kumar, Vinutha",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 936,223481,Infect Dis at VAMC,,21777,1004,4,4,0,1,1,MED,FLD,None,Yes,"Kumar, Vinutha",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 936,223481,Infect Dis at VAMC,,21778,1005,4,4,1,0,1,MED,FLD,None,Yes,"Kumar, Vinutha",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 936,223481,Infect Dis at VAMC,,21779,1006,4,4,1,0,1,MED,FLD,None,Yes,"Kumar, Vinutha",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 936,223481,Infect Dis at VAMC,,25836,1007,4,4,1,0,1,MED,FLD,None,Yes,"Kumar, Vinutha",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 940,223490,"Endro&Metab,Clincl",,21780,1001,4,4,1,0,1,MED,FLD,None,Yes,"Graves, Lee",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 940,223490,"Endro&Metab,Clincl",,21781,1002,4,4,1,0,1,MED,FLD,None,Yes,"Graves, Lee",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 940,223490,"Endro&Metab,Clincl",,21782,1003,4,4,1,0,1,MED,FLD,None,Yes,"Graves, Lee",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 940,223490,"Endro&Metab,Clincl",,21783,1004,4,4,0,1,1,MED,FLD,None,Yes,"Graves, Lee",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 940,223490,"Endro&Metab,Clincl",,21784,1005,4,4,0,1,1,MED,FLD,None,Yes,"Graves, Lee",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 940,223490,"Endro&Metab,Clincl",,21785,1006,4,4,1,0,1,MED,FLD,None,Yes,"Graves, Lee",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 940,223490,"Endro&Metab,Clincl",,24125,1008,4,4,1,0,1,MED,FLD,None,Yes,"Graves, Lee",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 950,223504,Nephrology KUMC,,21786,1001,4,4,2,0,2,MED,FLD,None,Yes,"Yarlagadda, Sri",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 950,223504,Nephrology KUMC,,21787,1002,4,4,2,0,2,MED,FLD,None,Yes,"Yarlagadda, Sri",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 950,223504,Nephrology KUMC,,21788,1003,4,4,2,0,2,MED,FLD,None,Yes,"Yarlagadda, Sri",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 950,223504,Nephrology KUMC,,21789,1004,4,4,1,1,2,MED,FLD,None,Yes,"Yarlagadda, Sri",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 950,223504,Nephrology KUMC,,21790,1005,4,4,1,1,2,MED,FLD,None,Yes,"Yarlagadda, Sri",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 950,223504,Nephrology KUMC,,21791,1006,4,4,2,0,2,MED,FLD,None,Yes,"Yarlagadda, Sri",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 950,223504,Nephrology KUMC,,25837,1007,4,4,2,0,2,MED,FLD,None,Yes,"Yarlagadda, Sri",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 962,223517,Chest Disease-VAMC,,21792,1001,4,4,1,0,1,MED,FLD,None,Yes,"Castillo-Vega, Sonia",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 962,223517,Chest Disease-VAMC,,21793,1002,4,4,1,0,1,MED,FLD,None,Yes,"Castillo-Vega, Sonia",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 962,223517,Chest Disease-VAMC,,21794,1003,4,4,1,0,1,MED,FLD,None,Yes,"Castillo-Vega, Sonia",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 962,223517,Chest Disease-VAMC,,21795,1004,4,4,1,0,1,MED,FLD,None,Yes,"Castillo-Vega, Sonia",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 962,223517,Chest Disease-VAMC,,21796,1005,4,4,1,0,1,MED,FLD,None,Yes,"Castillo-Vega, Sonia",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 962,223517,Chest Disease-VAMC,,21797,1006,4,4,1,0,1,MED,FLD,None,Yes,"Castillo-Vega, Sonia",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 962,223517,Chest Disease-VAMC,,25838,1007,4,4,1,0,1,MED,FLD,None,Yes,"Castillo-Vega, Sonia",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 970,223522,Clinc Oncolgy Elective,,21798,1001,4,4,1,0,1,MED,FLD,None,Yes,"Sun, Weijing",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 970,223522,Clinc Oncolgy Elective,,21799,1002,4,4,1,0,1,MED,FLD,None,Yes,"Sun, Weijing",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 970,223522,Clinc Oncolgy Elective,,21800,1003,4,4,1,0,1,MED,FLD,None,Yes,"Sun, Weijing",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 970,223522,Clinc Oncolgy Elective,,21801,1004,4,4,0,1,1,MED,FLD,None,Yes,"Sun, Weijing",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 970,223522,Clinc Oncolgy Elective,,21802,1005,4,4,0,1,1,MED,FLD,None,Yes,"Sun, Weijing",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 970,223522,Clinc Oncolgy Elective,,21803,1006,4,4,1,0,1,MED,FLD,None,Yes,"Sun, Weijing",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 970,223522,Clinc Oncolgy Elective,,21520,1007,4,4,1,0,1,MED,FLD,None,Yes,"Sun, Weijing",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,22312,1001,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,JUN-07,JUN-19,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,22313,1002,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,JUN-21,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,22314,1003,2,2,0,1,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,JUL-05,JUL-17,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,22315,1004,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,JUL-19,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,22316,1005,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,AUG-02,AUG-14,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,22317,1006,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,AUG-16,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,23514,1007,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,AUG-30,SEP-11,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,23515,1008,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,SEP-13,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,23516,1009,2,2,0,1,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,SEP-27,OCT-09,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,23517,1010,2,2,0,1,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,OCT-11,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,23518,1011,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,OCT-25,NOV-06,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,23519,1012,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,NOV-08,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,23520,1013,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,NOV-22,DEC-04,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 972,078004,Palliative Med-Continuum Care,,23521,1014,2,2,1,0,1,MED,CLN,None,Yes,"Olson, Lori",APPT,,,DEC-06,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 980,223533,"Clin Allergy,Rheum",,21804,1001,4,4,1,0,1,MED,FLD,None,Yes,"Maz, Mehrdad",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 980,223533,"Clin Allergy,Rheum",,21805,1002,4,4,0,1,1,MED,FLD,None,Yes,"Maz, Mehrdad",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 980,223533,"Clin Allergy,Rheum",,21806,1003,4,4,0,1,1,MED,FLD,None,Yes,"Maz, Mehrdad",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 980,223533,"Clin Allergy,Rheum",,21807,1004,4,4,1,0,1,MED,FLD,None,Yes,"Maz, Mehrdad",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 980,223533,"Clin Allergy,Rheum",,21808,1005,4,4,0,1,1,MED,FLD,None,Yes,"Maz, Mehrdad",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 980,223533,"Clin Allergy,Rheum",,21809,1006,4,4,1,0,1,MED,FLD,None,Yes,"Maz, Mehrdad",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 980,223533,"Clin Allergy,Rheum",,23502,1007,4,4,1,0,1,MED,FLD,None,Yes,"Maz, Mehrdad",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 995,223541,Dermatology,,21810,1001,4,4,4,0,4,MED,FLD,None,Yes,"Wang, Ting",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 995,223541,Dermatology,,21811,1002,4,4,1,3,4,MED,FLD,None,Yes,"Wang, Ting",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 995,223541,Dermatology,,21812,1003,4,4,4,0,4,MED,FLD,None,Yes,"Wang, Ting",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 995,223541,Dermatology,,21813,1004,4,4,3,1,4,MED,FLD,None,Yes,"Wang, Ting",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 995,223541,Dermatology,,21814,1005,4,4,1,3,4,MED,FLD,None,Yes,"Wang, Ting",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 995,223541,Dermatology,,21990,1006,4,4,4,0,4,MED,FLD,None,Yes,"Wang, Ting",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 995,223541,Dermatology,,20530,1007,4,4,4,0,4,MED,FLD,None,Yes,"Wang, Ting",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 999,352116,IM Student Chief,,29432,1001,4,4,1,0,1,MED,IND,None,Yes,"Newman, Jessica",APPT,,,JUN-07,JUL-03,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 999,352116,IM Student Chief,,29433,1002,4,4,0,1,1,MED,IND,None,Yes,"Newman, Jessica",APPT,,,JUL-05,JUL-31,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 999,352116,IM Student Chief,,29434,1003,4,4,0,1,1,MED,IND,None,Yes,"Newman, Jessica",APPT,,,AUG-02,AUG-28,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 999,352116,IM Student Chief,,29435,1004,4,4,0,1,1,MED,IND,None,Yes,"Newman, Jessica",APPT,,,AUG-30,SEP-25,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 999,352116,IM Student Chief,,29436,1005,4,4,0,1,1,MED,IND,None,Yes,"Newman, Jessica",APPT,,,SEP-27,OCT-23,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 999,352116,IM Student Chief,,29437,1006,4,4,0,1,1,MED,IND,None,Yes,"Newman, Jessica",APPT,,,OCT-25,NOV-20,KUMC-K, ,0,0,0,0,0,0,0,0
MED, 999,352116,IM Student Chief,,29438,1007,4,4,1,0,1,MED,IND,None,Yes,"Newman, Jessica",APPT,,,NOV-22,DEC-18,KUMC-K, ,0,0,0,0,0,0,0,0
MEMT, 113,345239,Performance Media:  Brass,,13239,1000,1,1,11,0,11,UGDL,LAB,None,Yes,"Davidson, Michael",11:00,12:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,MUR 118,160,0,0,0,0,0,0,0
MEMT, 113,345239,Performance Media:  Brass,,19733,1100,1,1,9,0,9,UGDL,LAB,None,Yes,"Desantis, Joseph",12:00,12:50 PM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 123,24,0,0,0,0,0,0,0
MEMT, 114,345240,Performance Media: Woodwinds I,,13818,1100,1,1,29,0,29,UGDL,LAB,None,Yes,"Weinert, Peter",11:00,11:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 118,160,0,0,0,0,0,0,0
MEMT, 114,345240,Performance Media: Woodwinds I,,13818,1100,1,1,29,0,29,UGDL,LAB,None,Yes,"Weinert, Peter",11:00,11:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 123,24,0,0,0,0,0,0,0
MEMT, 115,345241,Performance Media:  Percussion,,13240,1000,1,1,25,0,25,UGDL,LAB,None,Yes,"Strickland, Ethan",10:00,10:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 110,32,0,0,0,0,0,0,0
MEMT, 115,345241,Performance Media:  Percussion,,13819,1100,1,1,25,0,25,UGDL,LAB,None,Yes,"Strickland, Ethan",12:00,12:50 PM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 110,32,0,0,0,0,0,0,0
MEMT, 117,345242,Performance Media:  Voice,,21224,1200,1,1,20,0,20,UGDL,LAB,None,Yes,"Sale, Jamea; Gilliam, Tianna",11:00,11:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 402,20,0,0,0,0,0,0,0
MEMT, 118,345243,Performance Media:  Strings,,13241,1000,1,1,18,0,18,UGDL,LAB,None,Yes,"Mcgrory, Matthew",12:00,12:50 PM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 118,160,0,0,0,0,0,0,0
MEMT, 119,345244,Performance Media:  Guitar,,13242,1100,1,1,20,0,20,UGDL,LAB,None,Yes,"Townsend, Rebecca; Matney, William",10:00,10:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 574,21,0,0,0,0,0,0,0
MEMT, 120,349676,Vocal Performance in English,,17886,1200,0,1,25,0,25,UGDL,IND,None,Yes,"Smith, Kevin",11:00,11:50 AM,TuTh,AUG-23,DEC-17,LAWRENCE,MUR 238,60,0,0,0,0,0,0,0
MEMT, 150,224163,Introduction to Music Therapy,,11720,1000,3,3,50,0,50,UGDL,LEC,None,Yes,"Matney, William; Carvajal Regidor, Monica",09:00,10:15 AM,TuTh,AUG-23,DEC-17,LAWRENCE,MUR 238,60,0,0,0,0,0,0,0
MEMT, 150,224163,Introduction to Music Therapy,,11720,1000,3,3,50,0,50,UGDL,LEC,None,Yes,"Matney, William; Carvajal Regidor, Monica",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
MEMT, 160,224165,Principles of Music Education,,11721,1000,1,1,27,0,27,UGDL,LEC,None,Yes,"Dakon, Jacob; Mcgrory, Matthew",09:00,09:50 AM,MW,AUG-23,DEC-17,LAWRENCE,MUR 575,27,0,0,0,0,0,0,0
MEMT, 160,224165,Principles of Music Education,,15258,1200,1,1,5,0,5,UGDL,LEC,Instructor,Yes,"Dakon, Jacob",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
MEMT, 230,345246,Performance Clinic:  Band,,15502,1100,1,1,45,0,45,UGDL,LAB,None,Yes,"Bergee, Martin; Weinert, Peter",02:00,03:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,MUR 118,160,0,0,4811,45,0,0,0
MEMT, 230,345246,Performance Clinic:  Band,,15680,1200,1,1,28,0,29,UGDL,LAB,None,Yes,"Toulouse, Sharon",02:00,03:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,MUR 114,60,0,0,4912,29,1,0,0
MEMT, 231,345247,Performance Clinic:  Choral,,13246,1100,1,1,20,0,20,UGDL,LAB,None,Yes,"Sale, Jamea",11:00,11:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 575,27,0,0,2640,20,0,0,0
MEMT, 231,345247,Performance Clinic:  Choral,,13245,1200,1,1,19,0,20,UGDL,LAB,None,Yes,"Devin, Zachary",11:00,11:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 574,21,0,0,2639,20,1,0,0
MEMT, 232,345248,Performance Clinic:  Orchestra,,13243,1100,1,1,15,0,15,UGDL,LAB,None,Yes,"Dakon, Jacob",10:00,10:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 118,160,0,0,2638,25,0,0,0
MEMT, 232,345248,Performance Clinic:  Orchestra,,16096,1200,1,1,15,0,15,UGDL,LAB,None,Yes,"Mcgrory, Matthew",10:00,10:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,MUR 130,300,0,0,5157,25,1,0,0
